component0;component1;component2;component3;component4;component5;component6;component7;component8;component9;component10;component11;component12;component13;component14;component15;component16;component17;component18;component19;component20;component21;component22;component23;component24;component25;component26;component27;component28;component29;component30;component31;component32;component33;component34;component35;component36;component37;component38;component39;component40;result
0.6173797410865922;0.9869740740977052;0.3219769048213044;-0.8351301736653628;1.8077475711125;-0.5350582510419449;0.40873641634963614;-0.6976532174422736;-0.4855121544773807;0.07503405642500272;-0.2456088133151631;-0.4257147393865164;-0.35407515740616946;0.062312618664390605;0.20928348321633763;-0.20075196790194358;-0.3598862222494037;-0.1401757225538476;-0.4644069343945793;0.1337428464607112;-0.1562304271330947;-0.05225802722160105;0.2679393342900528;0.16568799655926236;0.12573484661559858;0.019134245697810272;0.08056751674827155;0.22323415073592473;0.25848858740651703;-0.3201441169375942;-0.3542135912577828;0.1256079956454774;-0.3285076646076151;-0.03593880793504113;0.00027203614506109386;0.1341715536893277;-0.39339193738353834;0.19327842948594431;-0.10294308956484466;0.07870764443502555;-0.02667906908993779;8
0.542128912453961;1.051929881034602;0.25769487698576604;-0.6158568937638599;1.6377481008469017;-0.3939383212166449;0.2113166328570077;-0.5948194222922117;-0.18719939350535325;-0.07582112037688614;-0.22536922547735733;-0.2990045310922225;-0.5569650294530909;0.21435396164567164;0.08129422776724844;-0.09388839962772813;-0.2718521156953957;-0.3478349743685835;-0.5064358572068552;0.1428680935742413;-0.22987734119755443;-0.09401441544301756;0.4006463073320938;0.0996931282642252;0.008612162819225692;0.3139088919002376;0.27406846631426374;0.3507017834783936;0.2587397191126228;-0.3019573870891729;-0.299773820157679;0.07427764915375952;-0.3729802296678691;-0.019348320894468123;0.032921489254368996;0.18693934258927417;-0.2533455017762026;0.15553319953582725;-0.3518518389020519;0.030422602495004728;0.0585552095454166;8
0.6644900787775444;0.9707780648224384;0.4422819801058378;-0.6711805541691602;1.415930351106392;-0.2878924720207023;0.5328203229835359;-0.44841182278223474;-0.4221210616702452;-0.0278212750567709;-0.3568265144847286;-0.6949717586394601;-0.4284117119427287;0.13593627309308626;0.19816388824816317;-0.23121255541434246;-0.4204624560643931;-0.14554651651771433;-0.4091625778750249;0.03281194520524558;-0.09714621366975594;-0.1359513623409761;0.47240353472332197;0.14128082494221111;0.10791603556690588;-0.15189447309689863;0.05394232410117844;0.2856725986528197;0.2502501382781892;-0.3555184997449843;-0.3586123639252753;0.10955104840492035;-0.33994280941064275;-0.031561865357906956;-0.008136294131494129;0.12198707614801625;-0.524609597136001;0.16422277707088379;-0.03450710608210671;0.09828451067902032;0.06371312397240182;8
0.3555613004918875;0.7440076961037333;-0.12485360778365598;-0.8526388650521639;1.6848554799147166;-0.4713616563587836;0.5273402765167917;-0.924661395471474;-0.4631438996843797;0.33886823048451553;-0.3033700640738411;-0.4500136022696967;-0.40455969049524737;0.11285444689622412;0.01840847286793325;-0.21647219468331602;-0.3596535526075176;-0.24535501475119562;-0.4511994056167188;-0.0704606940212779;-0.15322343145255649;-0.17383008971744449;0.1869377913082443;0.17554373233433423;0.059607642701024005;-0.022463717327167648;-0.07621577408182634;0.2248044215634778;0.27948080630636435;-0.3619984279638393;-0.3505129380225289;0.13152129682439245;-0.35930201165736875;0.09821919301776517;0.09486498030182768;0.13808141696837484;-0.4698248101491112;0.18049638578198796;0.2208379242327355;-0.07218603852132854;0.133939772148997;8
0.6082273265409788;0.9741502441577393;0.05549519890808207;-0.7330991139710437;1.610604097335136;-0.5892074794580161;0.31174546856839774;-0.6584211282449361;-0.3739314598128341;0.07653835941209641;-0.07578661470841688;-0.4031484792812222;-0.2107353076332558;0.07033696264471793;0.2321536421812243;-0.31561801300737974;-0.22236599739718987;-0.19969601497123035;-0.5717523883078485;0.30596442932914786;0.01182973096160461;0.021559603481582958;0.203194258749841;0.27897626877768095;0.2234779102200651;-0.09206339778004569;0.1454555525362633;0.14754796044062662;0.22567326916696;-0.28270929914278586;-0.2784021663428997;0.04982435435710075;-0.20037235031186232;-0.15039575217339327;-0.08940592038086687;0.1365783157782731;-0.24846852066813926;0.1018578039818899;-0.04135508920303014;0.008108283419328158;0.0381286802059856;8
0.4078329596905364;0.6637955768668413;0.41954204642923537;-0.8061416580996301;1.694706788055187;-0.4426017105663845;0.6752739342487932;-0.8238615121245624;-0.24972113409532795;0.11749638805113409;-0.5592362710293901;-0.2586218873789724;-0.12379121953992456;0.24677160545989418;0.3896548011221882;-0.04143842592299455;-0.31219697754043;-0.07636993250486221;-0.37656184417878996;0.2688060548662406;-0.24922485931667077;0.05906412257311305;0.2641046184508466;0.15878773093624066;0.1296831966202106;0.06671763946674665;0.1538527184244313;0.17428818690659198;0.2639363658660894;-0.3541619611831917;-0.3583778388675417;0.12270119684560842;-0.2817226748857814;-0.12320341141291476;-0.002437873922359583;0.22603340673221758;-0.2516527180684063;0.30211371583450736;-0.20082331373294532;0.12730842598257938;0.01617895162404656;8
0.5767286658219326;0.8033003367383218;0.4722701858445722;-1.207919800478175;1.4586757050897807;-0.6012042905215164;0.13176843747712824;-0.7153462025648769;-0.44057960169450094;0.11792192021462032;-0.20277394368941581;-0.2589195281886304;-0.36342974815316154;0.13149951567153606;0.20015558611439258;-0.1606816041723477;-0.40583200704292566;-0.220901834577864;-0.2970110117665766;0.11527052516779149;0.012768356997621957;-0.0635164861972781;0.12292503506863535;0.07597000693747591;0.24258042412112577;0.006146368102629765;0.05955099050984544;0.2993125479277372;0.20473847710343482;-0.14449104503945095;-0.28236572872932303;0.3078882664176593;-0.3898106716575548;-0.0978798625119591;0.025786391120393333;0.1613826975209983;-0.42663008831757465;0.28226394311404684;-0.13029214784745838;-0.049582423937779965;-0.17364004932985116;8
0.24313868788038587;1.0563842728027364;0.25917069662709263;-0.7019914974483895;1.689069400500061;-0.521791060074191;0.32934351837753423;-0.4488940184745274;-0.6547737020738692;0.10291666854664393;-0.16507370235673552;-0.36282024127636564;-0.26687831500140197;-0.20679126080337448;0.26426974180511575;-0.15380243163246218;-0.4065170947380235;0.018320281036543665;-0.4954219131725063;0.001316579718507859;-0.2750953632952354;-0.1856139631709481;0.2302318990500498;0.26364239475755336;0.13011227910627848;-0.012720933377055993;0.13999187666956284;0.07372561394182846;0.22460930409002625;-0.25243571545361515;-0.26828050740668663;0.14043943260387068;-0.4008292309903185;-0.04496662370853422;0.016763624654420085;0.18943225769977776;-0.36589860365641313;0.22448706441739216;-0.15065704954213988;0.058324230959698437;-0.0751737066694793;8
0.502899949330562;0.9200909550098324;0.30637536896344625;-0.7707069092344433;1.7869908638946623;-0.48440104096883707;0.3811232747604986;-0.48323957269878;-0.5273496120598282;-0.013472303552463606;-0.09851671716095096;-0.40100182072877677;-0.23464524953049015;-0.0854450128888725;0.2569521506094846;-0.10553073572195229;-0.19339067064022566;-0.06735341314413607;-0.2547885585922248;0.23424839258337507;-0.07505875091391613;0.03136819886417196;0.2549609662146771;-0.03802197085778978;-0.07438210863878589;-0.0013621864122274612;0.01781520723522076;0.1906001084928258;0.20425912409981878;-0.28621872389249026;-0.28156230335771015;0.19525876547302998;-0.0638756508177291;-0.012175135385986212;-0.058025442582916226;-0.15932589030605757;-0.40414741034873947;0.1642063707633898;-0.02980242043497691;0.3085666231438783;0.04657031818036477;8
0.5452534700717953;0.7840843089193348;0.319121080859722;-0.7378675429863556;1.7523025141553523;-0.5556975255473181;0.2709631561109315;-0.6405892993109118;-0.5078929987690436;-0.013647198094530473;-0.16629920573726611;-0.44572953335439675;-0.2806651312086652;0.018414910105967193;0.19028391207336967;-0.13263589608939558;-0.1505882295126328;-0.017836758730138225;-0.2513768213931439;0.10916771201270377;-0.15879960488210135;-0.13826603748310626;0.2468573562371902;0.02171525758818823;0.023730893481971525;0.024033899057571185;0.006849249225093273;0.15362455090301572;0.228175241225095;-0.28604816128128496;-0.36962595290884953;0.04895558896162913;-0.2903149801118426;-0.08428371186773187;-0.034961776007020884;0.1601719358470515;-0.3249375867274016;0.1004480535708589;-0.026528455732739233;-0.08439555839645375;-0.08983750637026656;8
1.2692376485931118;0.6532086914095511;-0.7952011116909786;0.767023145574819;1.6423712211845007;-0.21590544050476415;-0.7541322353770392;-0.3224801187602292;0.3823899958258068;-0.2540923716445857;-0.11290093954182297;0.33881573758933425;-0.41913864284364033;-0.024828064769218373;0.17179967118050515;0.053584402344439085;0.3497012612210312;-0.025196218049692166;0.612232558065061;0.5212707283459126;0.3260939497464707;-0.31595866212368134;-0.08010111432383914;-0.12051636282772575;-0.13036246333316123;-0.21781991900376735;0.07134994302027367;-0.08777533460723734;-0.11452073328817858;0.2253798372857542;-0.0637548031137401;-0.24653615471508541;0.1090953044856889;-0.17385673650471262;-0.020183843923493424;-0.20081929480444102;0.1844627739394358;0.028722900847173816;0.056385981162276055;0.08682313370060543;-0.005860890602626264;11
1.3084377110717313;0.8276602399187636;-0.6238070709590428;0.49185294227824233;1.6495730395174286;-0.3351454231695039;-0.5883274353221211;-0.5261031571562277;0.2918696890677747;-0.4092793807966145;-0.09541730954248646;0.08072684876122692;-0.46517841697443796;-0.08263205264846375;0.34352532463662877;0.3094291352289936;0.44612717829739085;0.01289689428136746;0.539344320422143;0.5593660908718303;0.3067613069554904;-0.131951235085646;0.015220553113843512;-0.07023358640347768;-0.2894529965024605;-0.13987376328009957;0.2993352141267088;0.11265799258789148;-0.08912872211921949;0.07533554560268294;0.14059168568579544;0.0823773845353399;0.23785084603831522;-0.30376361323824125;-0.11047410213775434;-0.12423112965119316;0.1919223765549203;0.09290442265335218;0.18099355850194246;0.059927562820587185;0.09309389095980586;11
1.3718390256929127;0.8737618701534002;-0.7345376926793097;0.6090668494731647;1.5358322651489555;-0.15140790874064075;-0.6106556856519754;-0.3269194027350421;0.42785786217832716;-0.17386224582665646;-0.1459476524422474;0.2653676411340831;-0.3063848998974584;-0.031112260674086397;0.2160194257923907;0.20665386478721584;0.45281333751886815;0.0064142031467835404;0.6089462287079612;0.35813510727627;0.29011700950016384;-0.3141249716868964;-0.06864475179072921;-0.17575404061296382;-0.19169042958047114;-0.11378495452572084;0.0421474423200196;-0.12025119533412353;-0.1816571886089121;0.2703612191508433;0.18598549855059715;-0.11203924912287827;0.21225892591686243;-0.08013263939251065;-0.020143704910053593;-0.14471402154793453;0.3413204142733048;-0.16191416953063634;0.09394789391158878;-0.05803007348777822;-0.07296699830735326;11
1.4283461097485255;0.9377631619078262;-0.7571039043762328;0.594019491632466;1.7817029310446786;-0.2208448727544164;-0.6279717675883654;-0.4473123402516263;0.42101829212855446;-0.18954733246879987;-0.21239171621538086;0.2308108642483152;-0.4210261276688286;-0.01991488518642776;0.3049879272710252;0.20659341428271774;0.4759973942537684;-0.035320060705493074;0.6474199192418096;0.5106717722343099;0.3314254501490629;-0.44092551324450485;0.010688100836260709;-0.18108261191134045;-0.2196103974195452;-0.15577723720070558;0.10410517472148047;-0.055472840215959;-0.13077365485481135;0.23072586357811325;0.06707411448974392;-0.09499803071104322;0.11916896231566138;-0.20532136010282923;-0.04278698477435567;-0.14617100763625665;0.21437171205153913;-0.0040725457655728;0.13984871414097458;-0.07382130511248708;0.0003790233115759797;11
1.4754564474394787;0.9215671526325596;-0.6367988290916988;0.7579691111286685;1.389885711038573;0.02632090626682594;-0.5038878609544666;-0.19807094559158728;0.4844093849356901;-0.29240266395057357;-0.3236094173849461;-0.03844615500462876;-0.4953626822053876;0.05370876924226839;0.2938683323028509;0.17613282677031802;0.41542116043877925;-0.040690854669359504;0.7026642757613644;0.4097408709788447;0.3905096636124016;-0.5246188483638806;0.21515230126953105;-0.20548978352839314;-0.237429208468238;-0.32680595599541373;0.07747998207438694;0.006965607700935883;-0.13901210398313937;0.1953514807707236;0.0626753418222509;-0.11105497795160037;0.10773381751263288;-0.2009444175256949;-0.05119531505091122;-0.158355485177568;0.08315405229907664;-0.03312819818063357;0.20828469762371127;-0.054244438868492444;0.09077121637391425;11
1.306849886742071;0.6287363034919909;-0.6218161049781705;0.5005020690696416;1.7743738136318368;-0.2764855200352804;-0.4955860220130947;-0.5336850866817532;0.4498143467306806;-0.29914592044486893;-0.14132463307908288;0.2754843545534496;-0.42750657118095253;-0.16464063358410586;0.2775979075680733;0.010761512244749624;0.32368997316593534;-0.05246178090126121;0.3299690734535321;0.6772463160480218;0.32453055073208337;-0.5702371732216144;0.2271919355866813;-0.3448546786026063;-0.1830995680971335;-0.03683440729995455;0.003564610040064876;-0.08358524491307424;-0.09182540023459573;0.22260209025140373;0.039443919778771624;-0.0640330325063336;0.08044909657988117;-0.2441625086843908;-0.0323237905674621;-0.10707784241000246;0.18059709271632815;0.18284040655764128;0.15235319323677826;-0.1445703483173379;0.062140087226637074;11
1.2637893289544804;1.0457054278370481;-0.6826644888754498;0.5990969730363439;1.6604041137162102;-0.245769275020249;-0.3834714818876128;-0.4157645564624677;-0.009655869929690647;-0.23787947113003718;-0.2758719163536828;0.03487698081675669;-0.29036064216485274;0.1089016764188666;0.27114996976173855;0.054357121252692854;0.45411103900454697;-0.23516388459027213;0.7113893286765229;0.5583024169510078;0.2988549764159384;-0.3729234012291852;-0.10860530784946193;-0.2338819304953171;-0.23619295749720387;-0.10313641736650381;0.11514138481698634;-0.004195551976246488;-0.17854887957421206;0.3640207475465455;0.09714338591381758;-0.059064818341636884;0.17627106967411635;-0.10752559228266562;-0.02716538855982221;-0.19531984388260776;0.01992266380772209;-0.06137752559248828;0.06120796597708002;-0.24291568888235704;-0.008092846851001272;11
1.111026236561292;1.0307179310251828;-0.554065201610102;0.2322815134034954;2.0094250622893277;-0.20296711052316935;-0.7062321957420381;-0.24602844588609554;0.6406258984342847;-0.16476153134610447;-0.11458428784235086;0.018082985842175932;-0.16344111024311214;0.0789838422262754;0.08000400067720653;0.2201024620290366;0.6391538510874076;-0.095246693356275;0.6412590727619099;0.4635025265080362;0.26918568382144137;-0.45958736925725857;0.0007304950231272667;-0.04541269932727395;-0.13270681317824437;-0.08897032480287274;-0.001115701622346554;0.018535727966995093;-0.017157261197672986;0.13955305838123316;-0.028636690749267866;-0.1653796210861961;0.061230365169213485;-0.1885992119336278;-0.04358386655081434;-0.09547790533319366;0.21773453911780297;-0.11202344103389468;0.1108888355057205;-0.09956126336832086;0.4581059042592746;11
1.1665276691538211;0.694796783913855;-1.2039344169811919;0.5765108002456654;1.6588108398468961;-0.15714827807125484;-0.5093679074212105;-0.6743205182808262;0.44338654692155544;0.07428684159071255;-0.2701529669740588;0.20651200136513467;-0.47151066075790643;0.030626943045406127;0.11411291692262102;0.19087318750134447;0.47623006389565503;-0.14049935290284055;0.6606274480196701;0.3064682317523214;0.3344324458296009;-0.562497575740349;-0.0703134421455467;-0.17122687613626963;-0.28573760133411946;-0.19737520022568264;-0.052678116108617765;-0.053902569388406055;-0.10978143595496352;0.18887155255186827;0.0707747677249978;-0.0890847295321282;0.08837461526590756;-0.07116335915002384;0.051805959382410546;-0.14226114435721082;0.13793883928596537;-0.016854589469528555;0.46362972793855484;-0.22471498806884288;0.16099786455050832;11
1.2187993283524698;0.6145846646769626;-0.6595387627683019;0.6230080071981995;1.668662147987368;-0.12838833227885602;-0.3614342496892082;-0.573520634933915;0.6568093125106071;-0.1470850008426683;-0.5260191739296065;0.3979037162558585;-0.1907421898025844;0.16454410160907548;0.4853592451768754;0.3659069562616662;0.5236866389627423;0.028485729343492416;0.7352650094575987;0.6457349806398394;0.23843101796548696;-0.32960336344979124;0.0068533849970549236;-0.1879828775343622;-0.21566204741493328;-0.10819384343176908;0.17739037639763966;-0.10441880404529227;-0.1253258763952386;0.19670801933251553;0.06290986687998519;-0.0979048295109123;0.16595395203749452;-0.29258596358070316;-0.045496894841776304;-0.05430915459336761;0.35611093136667044;0.1047627405829904;0.04196848997287512;-0.02522052356493502;0.04323704402555891;11
0.9261794637847055;0.20002491600591332;-0.3239685016677187;0.9449199918127494;-0.09067163895906694;-0.01909133827566297;-0.9330246559716465;0.8734048339873084;-1.0380951135147831;0.09308783848432134;0.07041194519932749;-0.42694050283114826;-0.19380202159957446;0.37044455143520716;0.016893328995433127;0.43355473340015027;-0.04673412434216402;0.5910026658465625;0.17862401875890557;-0.024153991662078007;-0.1441726139433727;0.5987332123074603;-0.24984722204761678;0.29816944897551717;0.4911437297074654;0.4178516367225498;0.03764477030014937;0.3681321930126362;0.05161024353887684;0.22785696526209856;0.14675998000875712;0.12134342381249098;0.13483988595607152;-0.10775420643402359;0.15649595502753594;0.09266420290300964;0.08375128484734568;0.3072140063742992;-0.021536123570368847;-0.215656441577839;-0.1390363166319146;37
0.6670027460148992;0.4866704051296947;-0.387220165959518;0.9812040177770845;0.1307589715021658;0.03606260075579313;-0.5500312129346281;0.8796089536868796;-1.205780379370298;0.21557886263210144;0.0222451876828134;-0.5780846609324573;-0.449393108296132;0.2250943095704541;0.13501730149791372;0.46407391919127194;0.10171066510948719;0.6669338195271036;-0.16229642046171927;-0.07227332101719551;-0.21394849460389914;0.5588019648342043;0.05595462204455827;0.3041350421750152;0.43472615145929705;0.39817130289987884;0.29739209934523925;0.2335848864152151;0.07464334525696836;0.047198335942865766;-0.03421438813224461;-0.1484143409542559;0.2342783057281162;-0.0225165488284569;0.11099659111072943;0.03881699132656247;0.2357008295187375;0.1787871264923967;-0.03014766109317386;-0.12286188765812449;-0.22122442135771483;37
0.9634133580966361;0.38091516178823276;-0.4360359440577859;1.2613420451480095;0.25123929797893146;0.041605225580050434;-0.5787076686852903;0.7614327198983979;-0.9499549191782368;0.05260963174224824;0.029018023916801843;-0.44972760401168055;-0.18658569626879387;0.10544385692739755;0.09555418383042338;0.08399287452301539;0.11351539567831459;0.5116242513361747;0.14328319041586063;-0.14495035926080882;-0.3522798552544738;0.6076776800213101;-0.03624614660804329;0.2985932273050944;0.32086064231483535;0.3544284975871023;0.06753802185383713;0.2507738173113311;0.10465866169628889;0.026642805151965786;0.046207128146908166;-0.042239752944754856;0.14645219693627037;-0.03778104482030492;0.08967448931171054;0.05377722625518544;0.058791504282049864;0.10535401564284692;-0.001036794796724092;0.03328988717916304;0.04475190029750775;37
0.657346755732207;0.6093256775364253;-0.5047933374220843;1.338052257225147;0.3605903914619814;-0.035006999904137935;-0.7285758872713549;0.7247504434390158;-0.8737605577867945;-0.10518278702797615;-0.049276624973923905;-0.5568013015213533;-0.0556584336933446;0.39774955885104823;-0.049100456270754704;0.23641211125679382;-0.1804812673566675;0.649051373614582;0.053122656050424495;0.0032452295492955197;-0.3874704697243108;0.4270767991846033;-0.09049007336855124;0.32834315039377093;0.2705795104162058;0.27909743516490815;0.20049929080742987;0.27318536615217803;0.05627994824530781;0.0144898593586482;0.10868704669238662;0.03568142708690603;0.32130776909276065;-0.05350810452252128;0.07108061171323045;-0.06008445992557782;0.0769561679184576;0.13727488327185575;-0.2398595107579824;-0.19879009563108382;-0.2847160618294766;37
0.9079540094384814;0.39131742092279503;-0.46553744184899454;1.097569484587161;0.3157733409883961;0.060409261326747205;-0.4086568418254234;0.835521115666275;-0.972648006080338;-0.2938479167398819;0.2294287770324993;-0.5364925827529874;-0.2593170972437494;0.13758316804832288;0.1118289988644348;0.5448651274917151;-0.061516532963285644;0.5257615794920424;0.09305090351295209;0.0864712077573593;-0.15140281561067878;0.7012981396427705;-0.20729777667960958;0.4710039296008626;0.08274750048540837;0.2891641658190875;0.0029172645856550424;0.2602089382406634;0.06490466575562394;0.07785299387060049;0.18863655061986037;-0.21784314486694648;0.21128223295755796;-0.054644070733757474;0.15267233684040935;0.052349831258518;0.0916050439422624;0.2780124601761684;0.03652145476978608;0.02201346088581939;0.06885779709906098;37
0.940438048287131;0.37016414237716966;-0.45066242187427147;1.2493175288483331;0.24097560809353907;0.0433530275148004;-0.5918255939271805;0.7991903480417047;-0.9694471559369724;0.045658882322910536;0.021851212011571055;-0.5075295237955533;-0.15689181657116474;0.2526882938173253;0.021861720553017282;0.31926197012781554;-0.0016223099038417284;0.5375652652501397;0.006013670784331907;-0.00229059966404984;-0.24062805620466196;0.45760843430599524;-0.07707798049732666;0.28510235741886975;0.2735617374179774;0.3058832998066215;0.03564674811226811;0.19262049298363693;0.0691918049440918;0.032127075376072345;0.04573910738722818;-0.03538204198589566;0.11064580096303998;-0.022440468346162208;0.061929663664678856;0.03217667911143303;0.04744855469582138;0.06603387009423155;0.015344145760397346;0.06411381450507189;0.0042064234445469495;37
0.9404380482824005;0.3701641423761028;-0.4506624217308648;1.249317528870481;0.24097560798154752;0.043353027983347815;-0.5918255922159774;0.79919034929763;-0.9694471558007772;0.045658883616922316;0.021851217785864952;-0.5075295262432061;-0.15689182124554954;0.2526882913155267;0.021861717342393016;0.3192619466364885;-0.0016223266215039981;0.5375652755614578;0.006013676335538174;-0.002290596024598637;-0.2406279816107936;0.4576084071108114;-0.07707790488949227;0.2851023812578512;0.2735616467553822;0.3058833006869193;0.03564662725125017;0.19262032723569641;0.06919194178681642;0.03212710300722547;0.04573945128451952;-0.03538227065201903;0.11064599973357782;-0.02244054702634519;0.06192991598617539;0.032176728031092824;0.047449101532987384;0.06603499575679447;0.015348373937460852;0.06410009671782047;0.004025264304280632;37
0.9668305390493648;0.3836986533652969;-0.47426178269098657;1.317709618625562;0.2584002270636511;0.04705470120390842;-0.656056677099139;0.8910978191099124;-1.0830276662976637;0.05019997469470402;0.027577075573580252;-0.5937357140290342;-0.18444743085258244;0.30125765442806146;0.02602122609737771;0.39348436967055467;-0.0007883395486425588;0.6717287778705788;0.011228096130903526;-0.00568167036915814;-0.3131713980740891;0.6099916712831378;-0.10483292282620052;0.3878874385973045;0.3742981522019388;0.4308395143177282;0.058661296538576636;0.29205379582082364;0.10536035384195833;0.05220389336395508;0.07491211748029859;-0.06093684695969035;0.19614289300601237;-0.045813151857106375;0.13098160005220325;0.06545305907133883;0.11698943578138168;0.21822849274619624;0.0058129347122453795;-0.08736637320503488;0.00792466360799736;37
0.9668305390493648;0.3836986533652969;-0.47426178269098657;1.317709618625562;0.2584002270636511;0.04705470120390842;-0.656056677099139;0.8910978191099124;-1.0830276662976637;0.05019997469470402;0.027577075573580252;-0.5937357140290342;-0.18444743085258244;0.30125765442806146;0.02602122609737771;0.39348436967055467;-0.0007883395486425588;0.6717287778705788;0.011228096130903526;-0.00568167036915814;-0.3131713980740891;0.6099916712831378;-0.10483292282620052;0.3878874385973045;0.3742981522019388;0.4308395143177282;0.058661296538576636;0.29205379582082364;0.10536035384195833;0.05220389336395508;0.07491211748029859;-0.06093684695969035;0.19614289300601237;-0.045813151857106375;0.13098160005220325;0.06545305907133883;0.11698943578138168;0.21822849274619624;0.0058129347122453795;-0.08736637320503488;0.00792466360799736;37
0.649510665862131;0.47665342248265274;-0.27122307992485634;0.9559716403965915;0.4861223583083;0.06493246343515698;-0.7343171052528086;1.0923817134754439;-0.8634200599919312;0.07498577581740032;0.12538450394660952;-0.8064635924351772;0.0731375865731343;0.40015638184076646;-0.19896270049644177;0.40699341741687384;0.1623681172849979;0.6118021452197966;0.005067249651002492;-0.052850916095433145;-0.3754111644017115;0.5913298152703838;-0.11479052863933169;0.5235573511813719;0.46120173644323914;0.4976464267155622;-0.04655957980525247;0.3660623640037788;0.21897674749909823;-0.03896891183292704;-0.020798687758715045;-0.1313184373348451;0.13820429585956392;-0.029091003687903082;0.13018471827574546;0.11614616137440253;0.12035226284764518;0.11027759747787341;-0.02314694392300773;-0.11310633146086657;0.46565154455570346;37
1.8899700173316787;-1.1903967632819892;-0.28918008256142513;0.254728434871301;-0.20884309330964784;0.3116442706747374;-0.21821607503239254;-0.18642139216019013;0.5981046386396698;0.7211457148580288;-0.4051487555899849;0.31207761045478877;0.05813610402390203;0.39239107618553454;-0.3516881064855196;-0.279007629900346;-0.053213432910721566;0.06387548367342395;-0.18790962702138925;-0.3217536458327192;-0.18780503124414508;-0.490143063618191;0.017231617251089584;0.039546804532914905;0.41835465261278026;0.1473280622085796;-0.16389913649407697;-0.16391582811016303;0.04482896311024167;0.05584340248945374;-0.16040357427286692;-0.24198641216389535;-0.4077263974600167;-0.10645870340512845;0.034235752295668824;0.49220839186493176;0.12372926076367119;0.04549806022337754;0.006252508629163485;-0.17816736816283127;-0.04217359371896227;40
1.8899700173316787;-1.1903967632819892;-0.28918008256142513;0.254728434871301;-0.20884309330964784;0.3116442706747374;-0.21821607503239254;-0.18642139216019013;0.5981046386396698;0.7211457148580288;-0.4051487555899849;0.31207761045478877;0.05813610402390203;0.39239107618553454;-0.3516881064855196;-0.279007629900346;-0.053213432910721566;0.06387548367342395;-0.18790962702138925;-0.3217536458327192;-0.18780503124414508;-0.490143063618191;0.017231617251089584;0.039546804532914905;0.41835465261278026;0.1473280622085796;-0.16389913649407697;-0.16391582811016303;0.04482896311024167;0.05584340248945374;-0.16040357427286692;-0.24198641216389535;-0.4077263974600167;-0.10645870340512845;0.034235752295668824;0.49220839186493176;0.12372926076367119;0.04549806022337754;0.006252508629163485;-0.17816736816283127;-0.04217359371896227;40
1.725413236537634;-1.082454497352766;-0.2147406670606417;0.2598059162751783;-0.33014191063811654;0.28671986840890606;0.026284210668361112;-0.15487360837103156;0.16743047658142415;0.6728135761967906;-0.4686289557282877;0.11614372702323017;0.18880158952787807;0.5212076377908281;-0.3855260639948058;-0.4312439229303696;-0.07509978815994216;-0.1359683402113547;-0.12394021758667678;-0.27412300111602106;-0.22037550497726974;-0.4221409516028703;-0.10206179143463362;-0.013252514051060876;0.40177209253512214;0.19996888204278282;-0.1528629263985714;-0.11263853987045042;-0.002946261609158271;0.189138286457886;-0.1303343028487943;-0.2060531997944897;-0.3506242901015618;-0.008662935584965647;0.04985734851020245;0.4430595556185804;-0.07071978748014557;-0.011806919603535995;-0.07238823953473031;-0.3472617519327008;-0.050645463881537164;40
1.5726501441444447;-1.0974419941646336;-0.08614137979529501;-0.10700954335766956;0.01887903793500059;0.3295220329059856;-0.29647650318606283;0.01486250220534189;0.8177122449454007;0.7459315159807248;-0.30734132721695484;0.09934973204864658;0.31572112144961845;0.4912898035982385;-0.5766720330793388;-0.26549858215402616;0.10994302392291921;0.003948851022641178;-0.19407047350129009;-0.36892289155899427;-0.2500447975717669;-0.5088049196309441;0.007274011437956987;0.17521671711698328;0.5052582368540806;0.21413497460641304;-0.2691200128379057;-0.08990725992720817;0.15844535676738145;-0.035329402707428015;-0.2561143795118795;-0.31236800253905006;-0.46566499460646543;-0.08973655523592533;0.03343887051921136;0.5429014941679947;0.12709208782993445;-0.06245283504494414;-0.022707370006088533;-0.2039073264186635;0.4155532872287449;40
1.5947261664127779;-0.9591540665041345;-0.3830070999854026;0.361773902982764;-0.11736557487651457;0.23766860010516608;-0.3095997900162546;-0.29919347588457745;0.608004270320171;0.6711098040816571;-0.48435921712056235;0.2916232329541749;-0.07563556000494939;0.5319739399791915;-0.3232585101467685;-0.2677895195192333;-0.11496896561972204;0.20688121418883407;-0.21987307871731226;-0.40331550249422404;-0.033832627264260236;-0.2910995194263113;0.08621039604279176;-0.09428430599953287;0.40528382383640654;0.21357259427962788;-0.1625161986630871;-0.126293521877229;0.06157493928794302;0.08188375670878222;-0.1565034677556429;-0.1698691010203502;-0.4940946783527257;-0.021426787871622416;0.20572008857786475;0.5338510649419799;0.3505387816473674;0.08660365486005399;0.1059335569583959;0.08980602581275011;0.02830624697655993;40
